user,dayofweek,hour,age,numscreens,minigame,used_premium_feature,enrolled,liked,SavingCount,CMCount,CCCount,LoansCount,Other
226090,0,7,62,37,1,0,0,1,0,0,0,2,18
81478,0,15,19,23,0,0,1,0,0,0,0,2,16
128664,6,23,19,17,0,0,1,0,0,4,0,2,11
357814,5,2,28,10,0,1,1,0,0,1,0,2,3
314520,3,14,19,30,0,1,1,1,0,2,0,2,18
268240,5,0,19,23,0,0,1,1,0,2,0,2,11
358021,6,8,28,7,0,0,0,0,0,0,0,0,7
199179,5,17,22,9,0,0,0,0,0,1,0,2,3
88442,2,20,30,27,0,1,0,0,0,3,0,2,8
363689,2,18,48,13,0,1,1,0,0,0,0,0,12
350023,3,20,30,34,0,0,1,0,0,5,3,0,12
293783,6,17,27,27,1,1,0,0,7,3,0,2,10
216902,5,23,25,36,0,0,0,0,0,0,0,2,20
312127,0,3,33,6,0,0,0,1,0,0,0,0,6
70872,2,15,26,16,0,1,1,0,0,4,0,0,11
52800,1,19,24,2,0,0,1,0,0,0,0,0,2
171845,6,0,28,8,0,0,1,1,0,0,0,0,6
331778,0,17,69,13,0,0,1,0,0,0,0,0,10
109527,2,18,21,23,0,0,1,0,0,0,0,0,19
124855,1,13,22,3,0,0,1,0,0,2,0,0,2
171438,0,10,51,20,0,0,1,1,0,0,0,0,15
267056,3,1,29,85,0,0,0,0,4,2,3,2,28
303696,6,1,21,3,0,0,0,0,0,1,0,0,2
366386,0,20,28,62,0,0,1,1,1,3,0,2,22
188615,3,19,23,7,0,0,0,0,0,3,0,0,5
116019,5,2,28,12,0,1,0,1,0,2,0,2,4
218693,6,0,34,28,1,0,0,0,4,2,0,2,8
94082,6,8,26,10,0,1,1,0,0,0,0,0,8
278555,6,7,26,5,0,0,1,0,0,0,0,0,4
297687,0,10,30,1,0,0,1,0,0,0,0,0,1
192698,0,16,29,53,0,1,0,0,0,1,0,3,28
274050,5,21,25,35,0,0,1,0,0,0,0,2,13
328398,0,7,29,14,0,0,0,0,0,0,2,2,7
16313,5,15,20,25,0,0,0,0,0,2,0,2,14
191179,5,22,19,17,0,0,1,1,0,0,0,0,17
254584,1,2,24,9,1,0,1,1,0,4,0,0,4
193102,1,16,47,7,0,0,0,1,0,0,0,2,4
35043,6,21,19,7,0,0,0,0,0,0,0,0,6
789,5,23,22,21,0,0,1,0,0,0,0,2,11
34147,1,2,42,7,0,0,0,0,0,0,0,2,2
30744,0,3,55,12,0,0,1,0,0,0,0,0,10
9609,6,3,40,30,0,0,1,0,0,5,0,0,12
371373,2,9,25,26,1,1,0,0,0,4,0,2,7
88519,5,4,28,54,0,0,0,0,3,2,3,2,15
372813,5,20,57,38,0,0,1,0,0,0,0,0,25
165325,1,14,25,25,0,0,0,1,0,0,0,2,15
141241,6,14,37,13,0,0,0,0,0,0,0,0,13
153977,4,22,48,49,0,0,1,0,0,1,0,2,26
308856,5,22,28,13,0,0,1,0,0,0,0,0,9
19993,6,2,25,24,0,0,1,0,0,0,0,2,19
131036,1,2,19,36,0,0,1,0,0,1,3,2,17
220170,5,13,20,6,0,0,0,1,0,0,0,2,5
303663,4,16,28,5,0,0,0,0,0,0,0,0,5
332775,4,18,53,11,0,0,1,0,0,4,0,0,8
266484,5,12,25,24,0,0,1,0,0,0,0,2,16
298146,0,0,25,9,0,0,1,0,0,0,0,0,5
17604,5,17,24,8,1,0,1,0,0,1,0,2,5
116822,4,17,19,4,0,0,1,0,0,0,0,0,4
10157,4,19,22,48,0,0,0,1,0,4,0,2,10
42970,5,2,17,7,0,0,0,0,0,0,0,0,6
56705,6,3,20,28,0,0,1,0,0,2,0,2,17
26700,4,15,52,29,0,1,1,0,0,3,0,0,11
226370,3,21,26,4,1,0,1,0,0,0,0,0,4
137591,0,17,33,29,1,0,0,0,1,2,0,2,10
320326,4,5,33,13,0,0,0,0,0,0,0,0,12
242912,0,22,26,19,0,0,1,0,0,3,0,2,8
79609,4,15,37,11,0,0,0,0,0,0,0,2,9
180505,6,20,44,37,0,0,0,0,0,3,0,2,15
62723,6,6,25,70,1,0,1,0,6,2,0,2,23
116573,5,19,24,10,0,0,0,1,0,1,0,2,6
278671,4,12,20,21,0,0,1,0,0,4,0,2,12
309739,6,3,48,22,0,0,1,0,0,4,0,2,10
111770,6,20,45,15,0,0,1,0,0,0,0,0,14
30567,2,13,46,8,0,0,0,1,0,2,0,2,5
197411,1,14,25,27,0,0,0,1,0,0,3,0,4
77449,1,22,28,22,0,0,1,0,0,5,0,0,12
199331,3,14,23,11,1,0,1,0,0,0,0,0,9
302983,0,0,17,22,0,1,1,0,0,3,0,0,10
181640,1,20,29,1,0,0,0,0,0,0,0,0,1
76595,6,13,68,9,0,0,0,1,0,0,0,2,6
156447,5,9,59,25,0,0,0,0,0,2,0,2,12
287414,6,22,30,3,0,0,1,0,0,2,0,0,2
367108,3,18,29,11,0,0,0,0,0,3,0,3,4
112215,0,19,25,19,1,0,0,0,0,1,0,2,8
155768,3,19,32,15,0,0,1,1,0,2,0,2,9
237867,0,0,19,10,0,0,0,0,0,0,0,2,2
220230,0,15,33,11,1,0,0,0,0,0,0,2,9
280420,2,20,35,25,0,0,0,1,0,0,1,2,13
234107,5,2,26,22,0,0,0,0,0,0,0,2,13
244737,0,17,26,22,0,1,1,0,0,2,0,0,18
122894,6,5,26,3,0,0,0,0,0,0,0,0,3
58072,1,1,27,11,0,0,0,1,0,0,0,0,11
134567,3,1,21,23,0,0,1,0,0,0,0,2,20
93816,2,18,18,37,0,0,1,0,0,2,0,2,17
363646,3,18,38,3,0,0,0,1,0,0,0,0,3
17398,2,22,36,73,0,0,1,0,0,0,0,2,22
231902,5,13,25,4,0,0,0,0,0,0,0,2,3
152270,5,17,38,68,0,1,1,0,0,2,0,2,20
4332,3,10,26,8,0,0,1,0,0,0,0,0,8
196506,6,22,24,4,0,0,0,0,0,0,0,0,4
157131,5,9,45,39,0,0,1,1,0,4,0,2,17
105526,2,23,30,8,1,0,0,0,0,2,0,2,6
264643,3,5,37,1,0,0,0,0,0,0,0,0,1
71978,5,4,30,25,0,1,1,1,0,2,0,2,14
367425,4,20,23,18,0,0,0,0,0,1,0,2,14
22040,3,18,27,20,0,0,1,0,0,3,2,0,10
58716,2,20,38,25,0,0,1,0,0,0,0,0,16
244385,0,21,33,15,0,0,0,1,0,0,0,2,9
325912,4,3,18,4,0,0,0,0,0,0,0,0,4
342943,4,13,18,12,0,1,1,0,0,0,0,2,10
1575,2,9,25,37,0,0,0,0,0,2,0,2,23
249933,6,6,34,16,0,0,0,0,0,2,0,2,9
224936,3,14,27,24,0,0,1,0,0,3,0,2,13
234876,1,22,41,50,0,0,1,0,0,5,0,2,20
153181,3,13,45,35,0,0,0,0,0,0,0,2,22
84441,5,16,22,4,0,0,1,0,0,0,0,0,4
287654,5,22,20,6,0,0,1,0,0,0,0,0,6
204404,1,22,29,8,0,0,1,0,0,1,0,0,7
251524,3,20,49,31,1,0,1,0,0,3,0,2,16
10236,1,21,26,7,0,0,1,0,0,2,0,0,4
152510,5,15,36,40,0,0,0,0,3,2,0,2,15
259509,1,10,24,44,0,0,1,0,0,4,0,2,18
329682,1,17,22,31,0,0,1,0,0,3,0,2,18
287863,0,2,50,69,0,0,0,0,0,2,0,2,10
90619,1,19,39,4,1,0,0,1,0,0,0,0,4
171452,2,1,46,3,0,0,0,0,0,0,0,2,2
228563,0,8,29,20,1,0,0,0,0,0,0,0,18
244745,4,22,30,35,1,1,1,0,0,2,0,2,14
72964,5,4,44,53,0,0,1,0,1,4,1,2,26
283261,5,14,20,30,0,0,1,0,0,0,0,0,16
281412,1,1,23,36,0,0,0,0,0,0,0,2,12
286602,4,20,43,16,0,0,0,0,0,2,0,2,8
173023,3,10,38,8,0,0,1,0,0,0,0,0,6
150483,0,20,38,16,0,0,1,0,0,4,0,2,7
84713,3,2,21,11,0,0,0,0,0,0,0,2,6
77200,0,2,21,26,0,0,1,0,0,5,0,2,10
295478,4,1,24,32,0,0,1,0,0,2,0,2,13
23331,6,2,47,31,0,1,0,0,0,0,0,0,20
126210,1,7,58,13,0,1,1,0,0,0,0,0,11
333920,1,12,43,29,0,0,1,0,0,0,0,2,17
31749,5,8,39,2,0,0,0,0,0,0,0,0,2
13065,1,1,50,1,0,0,0,0,0,0,0,0,1
85807,4,10,37,30,0,0,0,0,0,2,0,2,13
156286,0,20,32,14,0,0,0,0,0,0,0,2,9
210561,2,17,28,22,0,1,1,0,0,0,0,2,18
134796,1,4,17,3,0,0,0,0,0,0,0,0,3
101613,6,4,22,31,0,0,0,0,8,2,0,2,11
358396,1,2,26,10,0,0,1,0,0,1,0,2,7
251736,6,19,26,2,0,0,0,0,0,0,0,0,2
255012,0,19,22,37,0,0,1,0,0,0,0,2,14
239891,2,1,20,17,0,0,1,0,0,5,0,0,11
368069,6,0,33,16,0,0,1,0,0,0,0,0,13
200745,0,17,43,24,0,0,0,0,0,4,0,2,9
116473,5,11,28,6,0,0,0,0,0,0,0,0,6
196844,4,6,20,5,0,0,1,0,0,0,0,0,5
208439,1,19,35,4,0,0,0,0,0,0,0,0,4
359595,4,16,35,23,0,1,0,0,0,3,0,2,10
285201,6,11,38,8,0,0,1,0,0,0,0,2,5
272139,1,21,22,16,0,0,1,0,0,5,0,0,9
326994,0,3,19,6,0,0,0,0,0,0,0,0,5
256905,4,19,35,7,0,0,0,0,0,0,0,2,5
127157,6,15,22,31,0,0,0,0,0,0,0,0,16
192328,0,21,22,7,0,1,1,0,0,0,0,2,6
167842,2,14,30,10,0,0,0,0,0,0,0,2,8
311887,6,2,40,11,0,0,1,0,0,3,0,2,7
348760,5,4,31,2,0,1,0,0,0,0,0,2,1
245443,3,17,25,1,0,0,0,1,0,0,0,0,1
279962,3,5,20,24,0,0,1,0,0,0,0,0,17
210502,5,4,36,7,0,0,1,0,0,0,0,0,7
211700,0,5,19,43,0,1,0,0,4,2,0,2,15
256197,2,22,28,57,0,0,1,0,0,2,0,2,27
1763,4,16,31,11,1,0,0,0,0,0,0,0,11
214558,3,21,24,17,0,0,0,1,0,0,0,2,10
260047,4,5,45,17,0,0,0,0,0,1,1,2,9
285023,6,13,21,9,1,0,0,0,0,0,0,2,7
51053,1,14,37,7,0,0,0,0,0,0,0,0,7
187210,6,2,33,22,0,0,1,1,0,3,0,2,15
94610,6,3,29,7,0,0,0,0,0,0,0,2,3
195090,3,1,29,27,0,0,1,0,0,4,0,2,13
15484,0,9,27,14,0,1,1,0,0,2,0,2,7
246949,3,0,31,15,0,0,1,1,0,0,0,2,14
102983,0,18,45,4,0,0,0,0,0,0,0,2,2
346562,2,14,32,17,1,0,0,0,0,0,0,2,9
297562,5,21,32,4,0,0,0,0,0,0,0,2,3
284862,5,4,40,17,0,0,0,0,0,2,0,2,14
17065,3,10,18,21,0,0,1,0,0,3,0,0,10
262849,2,17,55,9,0,0,1,1,0,2,0,2,7
213476,0,13,23,45,1,1,1,0,0,4,0,3,28
67858,2,17,63,19,0,0,0,0,0,4,0,2,5
12121,5,0,30,12,0,0,0,0,0,0,0,2,11
156849,0,11,42,23,1,1,0,0,0,2,0,2,10
69980,3,20,22,15,0,0,1,0,0,0,0,2,6
139286,2,16,60,9,0,0,0,0,0,0,0,0,7
307812,6,7,23,25,0,0,1,0,0,5,0,2,16
171366,5,3,24,39,1,0,0,1,0,2,0,2,19
361114,3,18,19,43,0,0,0,0,3,0,0,2,20
329136,0,22,32,59,0,1,0,0,4,3,0,2,24
234397,3,15,27,16,1,0,1,0,0,4,0,2,9
132348,3,21,25,44,0,0,1,0,3,5,2,2,18
321753,1,4,19,16,0,1,1,0,0,0,0,2,15
253276,5,19,25,15,0,1,0,1,0,0,0,2,7
205793,5,21,26,9,0,0,0,0,0,0,0,2,4
93587,2,13,48,14,0,0,0,0,0,2,0,2,7
157246,0,2,37,22,0,0,0,1,0,2,3,2,12
204678,6,21,24,10,0,0,0,0,0,0,2,2,6
312774,5,1,28,70,0,0,1,0,0,1,0,2,21
14605,2,2,20,9,0,0,0,0,0,0,0,0,6
78443,5,4,47,13,0,0,1,0,0,3,0,2,10
217800,4,22,37,5,0,0,0,0,0,0,0,2,4
44944,4,9,28,20,0,0,0,0,0,4,0,2,6
86519,6,18,46,2,0,0,0,0,0,0,0,2,1
348527,2,8,36,34,0,0,1,0,0,0,0,2,17
54536,0,1,52,8,0,0,0,0,0,2,0,2,5
113104,5,21,19,17,1,1,1,0,0,0,0,0,14
286012,5,23,46,21,0,0,0,0,0,0,0,0,13
39912,0,10,68,22,0,0,1,1,0,0,0,2,11
262797,4,17,18,12,0,0,0,0,0,0,0,2,8
14574,2,0,26,4,0,0,0,0,0,0,0,2,3
44096,2,4,23,19,0,1,1,0,0,0,0,2,18
352093,0,2,55,15,0,1,0,0,0,0,2,2,6
21411,2,17,27,14,0,0,1,0,0,0,0,0,14
228872,2,17,35,5,1,0,0,0,0,0,0,2,4
184407,5,18,41,31,0,0,1,0,5,0,0,2,13
152699,0,1,32,7,0,0,0,0,0,0,0,2,6
2325,1,18,38,15,0,0,1,0,0,0,0,0,15
351036,0,13,22,9,1,0,0,0,0,0,0,0,9
282213,6,2,30,24,0,0,0,0,0,1,0,2,9
124051,0,2,38,51,0,0,1,0,0,2,0,2,22
204665,1,21,31,23,0,0,1,1,0,0,0,2,13
246079,0,1,45,18,0,1,0,1,0,0,0,2,6
274703,1,4,32,5,0,0,0,0,0,0,0,0,5
107407,0,2,38,12,0,0,0,1,0,0,0,0,8
265061,4,9,19,16,0,0,1,0,0,5,0,2,6
249460,0,0,27,61,0,0,1,1,3,5,0,2,22
210584,6,15,41,13,0,0,1,0,0,2,0,2,11
88036,5,19,19,22,0,0,1,0,0,0,0,2,16
148586,3,0,26,17,0,0,1,0,0,0,0,0,17
343429,3,14,27,10,0,0,0,0,0,0,0,2,7
247916,6,15,20,5,0,0,1,0,0,0,0,0,5
43993,5,1,21,23,0,0,0,0,5,0,0,2,12
228909,0,0,35,28,0,0,1,0,0,2,2,2,14
89760,3,16,33,11,0,0,0,0,0,2,0,2,7
181171,6,18,29,24,0,1,1,0,0,3,0,2,17
34338,0,3,19,23,0,0,0,0,0,0,0,0,15
176104,5,21,28,8,0,0,0,0,0,0,0,2,6
37770,2,22,41,13,0,1,0,0,0,1,0,2,7
232076,0,3,33,23,0,1,1,1,0,0,0,2,15
312704,0,7,35,3,0,0,0,0,0,0,0,0,3
166575,2,3,40,5,0,0,0,1,0,0,0,0,5
254108,6,19,24,37,0,0,1,1,0,4,0,2,16
71929,0,16,37,16,0,0,1,0,0,0,0,2,9
309734,3,18,21,51,0,0,1,0,0,2,0,2,15
116111,0,3,41,18,0,0,0,0,0,2,0,0,14
248746,4,0,33,3,1,0,1,0,0,0,0,0,3
367856,6,13,39,36,0,1,1,0,8,5,0,0,12
211454,0,20,39,6,0,0,0,0,0,1,0,2,3
104706,3,12,31,29,0,0,0,0,0,0,2,2,17
227040,2,14,42,54,0,1,1,0,3,3,1,0,16
167751,6,9,20,12,0,0,1,0,0,2,0,2,8
279393,1,2,33,26,0,0,0,0,0,2,3,0,7
200607,4,2,40,7,0,0,0,0,0,0,0,0,5
192383,1,8,43,13,0,0,1,0,0,1,0,0,7
312564,3,23,22,52,0,1,0,0,0,4,1,2,18
86403,5,0,22,51,0,1,0,0,1,2,0,2,20
13224,3,6,42,18,0,1,0,0,0,2,0,2,7
344337,5,13,21,73,0,1,1,1,0,5,0,2,23
294032,0,15,21,14,0,0,1,0,0,0,0,0,14
236856,2,18,33,17,0,0,1,0,0,0,0,0,17
17284,0,11,38,20,0,0,0,1,3,2,0,0,11
44481,5,2,25,7,0,0,0,0,0,0,0,0,6
47405,6,21,37,31,0,0,1,0,0,0,0,0,16
222100,2,20,38,8,0,0,1,0,0,3,0,0,6
234290,6,3,31,14,0,0,1,0,0,4,0,0,9
30982,4,19,42,3,0,1,0,0,0,0,0,0,3
45524,4,14,24,15,0,0,0,0,0,0,0,2,10
248112,2,20,20,18,0,0,1,0,0,0,0,2,15
60015,1,18,28,17,0,0,0,0,0,0,0,2,11
111772,0,22,21,9,0,1,0,0,0,4,0,0,5
11160,6,23,57,13,0,0,1,0,0,0,0,0,12
339502,4,1,23,23,0,1,1,0,0,0,0,2,14
247687,1,14,49,11,0,0,0,0,0,0,0,0,9
323009,0,18,28,32,0,0,1,0,0,2,1,2,23
246990,3,1,27,68,1,0,0,0,5,5,0,0,33
78409,3,16,30,39,0,0,0,1,0,2,0,2,16
234024,0,21,30,4,1,0,0,0,0,0,2,0,2
343198,5,16,39,14,0,0,0,0,0,2,0,2,10
132255,0,6,27,70,0,0,1,0,10,2,0,2,28
57897,2,19,23,6,0,1,0,0,0,1,0,0,4
52499,0,0,26,14,0,0,0,0,0,4,0,2,7
273041,4,14,31,27,0,0,0,0,0,0,0,0,16
348009,6,0,47,22,0,0,0,0,0,0,0,2,13
17213,3,22,76,19,0,0,0,1,0,2,0,2,13
357506,0,11,22,45,0,0,0,0,8,0,0,2,18
340337,0,11,31,37,0,0,0,1,0,2,0,2,17
324024,5,2,22,10,0,0,0,1,0,0,0,2,8
347538,5,2,29,28,0,0,0,0,3,1,0,2,14
102469,6,19,57,10,0,0,0,0,0,2,0,2,4
35839,2,21,21,25,0,1,0,0,0,0,0,2,18
201972,1,22,54,9,0,0,1,0,0,4,0,0,6
224628,1,22,35,37,1,1,1,1,0,0,0,3,20
355376,5,6,17,16,0,0,1,0,0,0,0,2,12
363946,3,22,30,18,1,0,1,0,0,2,0,2,11
40340,6,23,24,25,0,0,1,0,0,5,0,2,13
178149,4,17,21,32,0,0,0,0,0,0,1,0,19
181690,4,16,17,8,0,0,1,0,0,0,0,2,7
74340,0,21,36,2,1,0,1,0,0,0,0,2,1
82579,0,16,37,4,0,0,0,0,0,0,0,0,3
255640,4,15,44,6,0,0,1,0,0,0,0,2,4
38408,1,15,40,2,0,0,0,0,0,0,0,0,2
158802,2,21,19,14,0,1,0,0,0,0,0,2,12
351825,6,6,35,32,0,1,1,0,0,2,0,2,23
222892,2,4,32,6,1,0,1,0,0,2,0,2,3
226093,3,0,24,27,1,0,1,0,0,0,0,2,18
136785,3,23,27,43,0,0,1,0,0,4,0,2,16
350930,1,2,39,31,0,0,1,0,0,4,0,2,14
325464,2,2,30,39,0,1,1,0,0,3,0,3,24
233855,3,17,38,3,0,0,0,0,0,2,0,0,2
320010,3,0,75,11,0,0,1,0,0,2,0,2,6
30729,1,15,31,16,0,0,0,0,6,2,0,0,9
236956,5,4,33,45,0,0,1,1,2,5,0,2,12
60361,0,20,28,21,0,0,0,0,0,0,0,2,11
100288,3,6,20,34,0,1,1,0,0,4,0,2,21
340472,5,12,36,13,0,0,0,0,0,3,0,2,3
224984,2,5,50,11,1,0,1,0,0,0,0,2,10
158562,3,14,23,30,0,0,1,1,0,2,0,2,18
273680,0,5,24,59,0,0,0,0,0,0,1,2,18
302420,3,23,27,12,0,1,1,0,0,4,0,0,9
121906,4,11,31,26,0,0,1,0,0,0,0,0,14
72345,0,15,43,23,0,0,0,1,0,2,0,2,7
63198,6,20,36,6,0,0,0,0,0,2,0,2,2
195550,6,22,18,23,0,1,1,0,0,3,0,2,14
157486,1,4,36,52,0,0,1,1,5,5,0,2,24
296394,3,23,37,34,1,0,1,0,0,0,0,2,16
64964,5,17,40,2,0,1,0,0,0,0,0,0,2
22204,6,18,38,4,0,0,0,0,0,0,0,0,3
23388,2,17,47,6,0,0,0,0,0,0,0,0,5
11858,6,10,26,7,0,0,0,1,0,2,0,0,6
115377,1,10,38,52,1,0,0,0,7,2,0,2,28
135339,0,15,17,11,0,0,1,0,0,0,0,0,6
216520,6,7,21,27,0,1,1,0,0,3,0,0,16
359831,3,17,28,13,0,0,1,0,0,0,0,0,11
194956,2,2,20,13,0,0,1,0,0,0,0,0,13
18463,2,15,31,20,0,0,1,0,0,5,0,0,8
226325,4,1,21,28,0,0,1,0,0,2,0,2,13
301143,0,20,29,15,1,1,0,0,0,3,3,2,5
59529,4,18,23,19,0,1,1,0,0,0,0,2,17
311309,5,22,24,45,0,0,1,0,0,1,0,2,22
226767,0,9,22,7,0,0,1,0,0,3,0,0,4
248969,0,17,26,3,1,0,0,0,0,0,0,0,3
135211,4,11,30,13,0,0,0,0,0,0,0,2,10
18033,4,19,45,2,0,0,0,1,0,0,0,0,2
326113,5,0,27,17,0,1,1,0,0,0,0,3,15
354768,1,8,21,35,0,0,1,0,0,0,0,2,16
319231,5,14,22,21,0,0,0,0,0,0,0,2,18
256804,0,14,21,37,0,0,1,0,0,5,2,2,15
343882,4,3,20,18,0,0,1,0,0,0,0,0,14
130070,5,18,28,18,0,0,1,0,0,0,0,2,16
139699,2,23,27,25,1,0,0,0,0,3,0,0,11
346915,0,3,25,25,0,0,1,0,0,0,0,2,14
324684,0,1,27,24,0,0,1,0,0,4,0,2,11
266607,4,1,23,61,0,0,0,0,0,2,0,3,34
39766,5,17,38,4,0,0,0,0,0,1,0,2,2
164464,6,20,32,11,0,0,0,0,0,0,2,0,5
31874,3,1,24,21,0,1,1,0,0,0,0,0,17
325366,2,3,30,1,0,0,0,1,0,0,0,1,0
312531,0,17,46,2,1,0,0,0,0,0,0,0,2
113653,2,10,49,7,0,1,0,0,0,0,0,0,6
148799,1,20,19,17,0,0,0,0,0,3,0,2,8
315223,5,16,35,58,0,0,0,0,0,0,0,2,12
107534,0,4,20,42,0,0,1,0,0,0,0,2,21
136636,2,1,26,21,0,1,1,0,0,0,0,2,18
291852,0,8,41,36,0,0,0,1,8,2,1,0,14
166960,5,0,36,28,1,0,1,0,0,3,0,0,17
128652,4,13,35,10,0,0,1,0,0,0,0,2,7
131619,4,22,26,20,0,0,1,0,0,0,0,2,17
213710,2,0,28,11,0,0,0,0,0,0,0,2,5
21344,1,10,28,6,0,0,0,1,0,0,0,0,4
338388,4,14,38,25,0,1,1,0,0,5,0,2,9
92788,5,5,53,7,0,0,1,0,0,0,0,2,6
351323,4,14,36,19,0,0,0,1,0,4,0,2,8
123134,1,5,42,15,0,0,1,0,0,0,0,0,13
261508,1,3,36,22,0,0,1,1,0,2,0,2,13
58597,1,3,32,26,0,0,1,0,0,0,0,2,13
10082,4,10,30,23,0,1,0,0,0,0,0,2,21
148080,5,18,22,19,0,0,0,1,0,0,0,2,9
354072,2,0,34,26,0,0,1,0,0,2,0,2,12
231925,6,23,69,2,0,0,1,0,0,0,0,0,2
42665,5,4,26,26,0,0,1,0,0,2,0,2,16
30879,6,23,23,36,0,1,1,0,0,2,0,2,17
337721,0,5,26,12,0,0,1,0,0,0,0,0,11
334775,0,0,30,44,0,0,1,0,0,5,2,2,21
141159,1,15,20,27,1,0,1,0,1,3,2,2,14
190911,3,5,35,12,0,0,0,0,0,2,0,2,5
198209,2,23,21,11,0,0,1,0,0,2,0,0,6
192595,1,4,46,14,0,0,0,0,0,0,0,2,7
3488,4,0,29,23,0,0,0,0,0,0,0,2,14
355184,3,14,49,4,0,0,1,0,0,0,0,0,4
122050,6,17,35,20,0,0,0,0,0,0,0,0,13
58171,3,7,22,22,0,0,1,0,0,4,0,2,14
59700,1,0,18,31,0,0,0,0,0,0,0,2,16
224050,5,23,37,18,0,0,0,0,0,0,0,2,12
5974,0,1,17,15,0,0,0,0,0,2,0,0,7
119027,5,6,51,25,0,1,1,0,0,3,0,0,20
276429,4,13,47,10,0,1,1,0,0,0,0,2,7
36387,3,5,66,6,0,0,0,1,0,0,0,0,6
82805,6,20,27,14,0,1,1,0,0,0,0,0,13
37862,6,20,40,9,0,0,0,0,0,0,0,2,6
149622,1,2,40,6,0,0,0,1,0,0,0,2,4
142036,5,18,35,1,1,0,0,0,0,0,0,0,1
218500,1,20,27,12,0,0,0,0,0,1,0,2,9
69199,5,21,33,4,0,0,1,1,0,0,0,0,4
5178,1,0,37,22,0,0,1,0,0,3,0,0,10
210995,1,4,27,35,0,0,1,0,0,2,0,0,15
83186,5,15,27,34,0,0,1,0,0,1,0,2,20
118296,6,16,22,17,0,1,1,0,0,0,0,0,15
100543,5,0,25,31,0,0,1,1,0,3,0,2,8
22064,5,17,21,6,0,0,0,0,0,0,0,0,2
176282,5,14,28,31,0,0,1,0,0,4,3,2,14
130787,2,0,28,57,1,0,0,0,0,2,1,2,15
21827,5,14,30,51,0,0,1,0,1,0,1,2,24
207772,6,17,23,11,0,0,0,0,0,0,0,2,6
185912,4,18,29,6,0,0,0,1,0,0,0,0,5
255413,0,4,22,7,0,0,0,0,0,0,0,0,4
110722,1,3,30,2,0,0,1,0,0,0,0,0,2
305949,4,13,20,2,0,0,0,1,0,0,0,0,2
45904,6,0,26,29,0,0,0,0,0,3,0,2,10
359286,2,5,43,20,0,0,0,0,0,4,0,2,6
154793,4,16,24,63,1,0,1,1,0,3,0,2,15
333008,5,11,30,54,1,0,0,0,0,2,3,2,11
13954,0,11,28,15,0,1,1,0,0,0,0,3,13
63762,4,14,24,8,0,0,0,0,0,0,0,0,8
285332,0,21,41,1,0,0,0,1,0,0,0,0,1
124724,4,19,41,13,1,0,1,0,0,2,0,0,10
57703,5,18,25,52,0,0,0,0,3,0,1,0,24
301897,5,20,42,10,0,0,0,1,0,0,0,2,6
294710,0,20,21,11,0,0,1,0,0,0,0,0,8
152612,3,3,40,32,1,0,0,0,8,2,0,2,18
366350,4,21,22,19,0,0,1,0,0,2,0,2,12
13564,4,21,28,16,0,0,0,0,0,2,0,2,8
340443,4,16,45,12,0,0,0,0,0,0,0,0,8
348414,6,14,25,34,0,1,1,0,0,0,0,0,16
324066,5,1,24,18,0,0,1,1,0,0,0,2,17
278465,6,22,29,16,1,0,0,0,0,2,0,2,10
64570,5,22,19,22,0,0,1,0,2,4,0,2,10
215676,2,3,24,13,0,1,0,0,0,4,0,0,8
215263,4,22,34,23,1,0,1,0,0,5,0,0,12
275334,6,21,23,13,1,0,0,0,0,3,0,0,8
239668,3,16,19,37,0,0,1,0,0,4,0,2,19
355788,6,13,34,5,0,1,0,0,0,0,0,2,3
66168,0,20,27,31,0,1,0,0,0,1,0,2,8
117039,2,18,27,19,0,0,0,0,0,0,0,0,13
352865,4,18,30,7,0,0,0,0,0,0,0,0,7
257267,3,17,21,17,0,1,0,0,0,3,0,2,6
290591,4,14,21,41,0,0,1,0,0,4,0,2,18
180577,2,12,44,15,0,0,0,0,0,0,0,0,13
142336,6,7,38,4,0,0,0,1,0,0,0,0,3
333422,2,20,24,32,0,0,1,0,0,4,0,2,20
179451,0,23,56,14,1,0,1,0,0,0,0,2,8
353552,4,3,21,6,0,0,0,0,0,0,0,0,6
225324,2,4,36,21,0,0,1,1,0,2,0,2,15
111779,0,3,18,20,0,0,0,0,0,2,0,2,11
221476,5,15,23,5,0,1,0,1,0,0,0,2,1
49083,6,16,37,19,0,0,0,0,0,0,1,2,9
172078,0,14,24,59,0,0,1,0,1,2,1,2,19
201341,5,20,31,29,1,0,1,0,0,4,0,2,15
62320,1,4,32,32,0,0,1,0,0,2,0,0,17
326188,5,15,20,12,0,0,0,0,0,0,0,2,7
343030,5,11,43,35,0,0,1,0,0,3,3,2,12
207626,0,16,23,33,0,0,1,0,0,4,0,2,13
173997,0,19,70,1,0,0,0,1,0,0,0,2,0
369130,1,7,23,35,0,0,1,0,0,2,0,2,17
273084,6,0,50,20,0,0,1,0,0,5,0,2,8
56449,5,20,21,11,0,0,1,0,0,4,0,0,7
365997,1,16,34,14,0,0,0,0,0,0,0,2,10
68259,4,17,42,15,0,0,1,0,0,0,0,0,15
332547,0,13,26,15,0,0,1,0,0,2,0,2,11
318725,6,12,43,15,0,0,0,0,0,0,0,2,6
9333,4,9,50,11,0,0,0,0,0,0,0,0,10
192137,6,23,29,3,0,1,0,1,0,0,0,2,2
217935,0,4,22,13,0,0,1,0,0,0,0,0,6
